"Michael","12136"
"Dwight","7528"
"Jim","6813"
"Pam","5374"
"Andy","3967"
"Kevin","1707"
"Angela","1694"
"Oscar","1489"
"Erin","1468"
"Ryan","1378"
"Darryl","1242"
"Phyllis","1070"
"Kelly","955"
"Jan","948"
"Toby","935"
