"","25189.675791433605"
"jim","839.1214350978474"
"what","771.0794855483313"
"s","692.1849657039583"
"not","600.222734803259"
"nt","566.7867903797028"
"michael","520.7360343636994"
"schrute","512.137808072107"
"will","426.77981040782254"
"can","396.4420655630215"
"up","396.3801243526312"
"oh","394.16467194923933"
"here","315.0901105418634"
"one","308.1548619781891"
"now","292.56901931024737"
"okay","271.2863753369942"
"ll","268.0864086307312"
"mose","262.80208744615845"
"dwight","262.70224640766526"
"just","250.54459512754957"
"yes","246.22899024236034"
"so","227.8461008501588"
"out","222.1065619717661"
"would","212.21136469689696"
"good","210.40333067248105"
"who","207.5251215293426"
"how","196.53752569587155"
"no","191.51772652006989"
"right","176.9183823386374"
"when","166.66618971209544"
"only","155.41917929959465"
"ok","151.8239851192224"
"never","146.67415537525835"
"well","146.4986625188633"
"then","143.76620076261702"
"down","142.35245703103473"
"could","139.69485638643164"
"very","136.41927814264926"
"come","135.9719191745284"
"that","134.20568865870234"
"two","129.98432511167474"
"why","127.22580291050994"
"three","126.45501079384601"
"people","125.85030569759726"
"back","125.50064916246902"
"more","125.21002337051365"
"yeah","122.15995461830639"
"really","117.98475572173128"
"angela","117.67778124202665"
"assistant","114.78784489684347"
"pam","111.34370855478646"
"ever","109.78843941583727"
"where","109.3290939206039"
"dead","108.7764980364767"
"wait","107.00296146961102"
"please","103.74570056103553"
"hey","102.89335672262828"
"andy","101.63541762544097"
"manager","101.51356234445574"
"scoffs","101.34281132676864"
"off","99.65630551686672"
"ha","96.86134080158409"
"thank","95.5141108098984"
"regional","89.96808652047963"
"also","89.9566337083177"
"phyllis","88.47795765954066"
"first","87.64848889991103"
"sensei","84.17775292435188"
"should","83.24486011185866"
"most","83.04746448044274"
"which","82.15087015172239"
"sheriff","81.35522471978781"
"fine","80.53380784291777"
"again","80.0456001632689"
"ca","79.73744064623203"
"uh","79.67053444885846"
"much","79.26703658192038"
"ryan","78.8984705494969"
"new","74.0481019865397"
"listen","73.89519852239043"
"great","73.12551905333433"
"grunts","72.89661475857434"
"best","70.02939812427633"
"sales","69.80088346581017"
"five","69.60574159047113"
"real","69.55464961204946"
"hay","69.54147544729116"
"d","69.1871941843988"
"next","68.91266093911437"
"there","68.77082423553492"
"all","68.00737248792161"
"stanley","67.94448958106943"
"same","65.47017171793142"
"own","65.45285713469077"
"years","64.3902550437881"
"god","63.875337116099544"
"better","62.99071072315455"
"many","62.00648086810525"
"little","61.502363137470255"
"weak","61.016418539840856"
"too","60.26927872098566"
"german","60.03802115800668"
"deputy","59.771185508415535"
"ready","58.95463925830057"
"exactly","58.57730229271909"
"even","58.218210762186246"
"boom","57.96774456635127"
"minutes","57.08306340883071"
"other","54.40523025362383"
"farms","54.23681647985854"
"things","53.87804778992592"
"huh","53.73923100756626"
"bloggers","53.12994267414714"
"get","52.482016543974616"
"impish","52.29978731986359"
"away","51.7156039224048"
"excellent","51.50495772533679"
"times","51.41833023020297"
"several","51.410335154559796"
"superior","50.431937772725604"
"esther","50.22439893415472"
"once","50.17063239566485"
"last","50.11303663053131"
"four","49.47277178906016"
"kevin","49.359430613401216"
"hello","48.87963774036298"
"whole","48.64301144588923"
"old","48.08408219671418"
"t","48.01291950676002"
"as","47.94935293159284"
"may","46.907386888126105"
"black","46.69623867844964"
"impossible","46.65068137242188"
"christmas","46.073622162736974"
"dutch","44.82838913131165"
"bales","44.82838913131165"
"hands","43.678943256149815"
"might","43.43731799710679"
"clark","43.2273752337648"
"shirley","43.2273752337648"
"always","43.19529663108172"
"true","42.26912566340988"
"stupid","41.92687527167983"
"long","41.67928741547571"
"human","41.507767714177454"
"attention","40.73117076984768"
"schrutes","40.67761235989391"
"belsnickel","40.67761235989391"
"nellie","40.605424937782296"
"go","40.34555021818049"
"women","40.021948258421546"
"doors","39.30605133977326"
"ah","39.06613431922584"
"around","38.56091292574912"
"ceremonial","38.42433354112428"
"knights","38.42433354112428"
"trevor","38.42433354112428"
"isabel","37.8239533295442"
"amish","37.35699094275971"
"martial","37.35699094275971"
"tries","37.35699094275971"
"subordinates","37.35699094275971"
"over","36.320496396371"
"th","36.07617982472223"
"must","35.7169279257605"
"damn","35.41996178276476"
"fire","35.07406371847995"
"ugh","34.7506892490788"
"hours","34.70584965004773"
"bad","34.69453136728126"
"still","34.67293823216647"
"pennsylvania","34.307440661718104"
"sorry","34.00383499214537"
"folks","33.621291848483736"
"nate","33.621291848483736"
"halpert","33.3544561988926"
"galactica","33.281682839913195"
"retail","33.281682839913195"
"vp","33.281682839913195"
"less","32.892374952039646"
"zero","32.28711360052803"
"david","32.28148415644383"
"medical","31.877965604488285"
"sure","31.862925489721512"
"immediately","31.64356879857293"
"la","31.566657346631953"
"ahead","31.444841071818605"
"second","31.414488908621873"
"samuel","31.130825785633093"
"officers","31.130825785633093"
"rolph","31.130825785633093"
"megadesk","31.130825785633093"
"children","30.849644133375758"
"empty","30.796738874762884"
"mifflin","30.41174755621847"
"kicks","30.25916266363536"
"did","30.22339533188166"
"nice","30.200045539921234"
"na","30.111428467715633"
"dunder","29.885592754207767"
"pupils","29.885592754207767"
"mozart","29.885592754207767"
"beets","29.885592754207767"
"teenagers","29.885592754207767"
"alpha","29.885592754207767"
"infections","29.885592754207767"
"woohoo","29.885592754207767"
"presses","29.885592754207767"
"mere","29.885592754207767"
"oats","29.885592754207767"
"codes","29.885592754207767"
"big","29.791188805976965"
"sighs","29.709795149771253"
"table","29.077874031121073"
"kelly","28.650823865903664"
"enough","28.56111762078265"
"wallace","28.47367498629244"
"maybe","28.429977886422915"
